session;academie;sexe;statut_du_candidat;voie;serie;diplome_specialite;nombre_d_inscrits;nombre_de_presents;nombre_d_admis_au_1er_groupe;nombre_de_refuses_au_1er_groupe;nombre_d_ajournes_passant_les_epreuves_du_2nd_groupe;nombre_d_admis_a_l_issue_du_2nd_groupe;nombre_de_refuses_a_l_issue_du_2nd_groupe;nombre_d_admis_totaux;nombre_d_admis_avec_mention_tb_avec_les_felicitations_du_jury;nombre_d_admis_avec_mention_tb_sans_les_felicitations_du_jury;nombre_d_admis_avec_mention_b;nombre_d_admis_avec_mention_ab;nombre_d_admis_sans_mention;nombre_de_refuses_totaux
2022;DIJON;FILLES;SCOLAIRE;BAC PROFESSIONNEL;BAC PRO SERVICES MEN;BAC PRO 32208 REAL.PR.IMPR.PLURI.OPTB.PR.IMPR.;3.0;3.0;3.0;0.0;0.0;0.0;0.0;3.0;0.0;2.0;0.0;1.0;0.0;0.0
2022;DIJON;FILLES;SCOLAIRE;BAC PROFESSIONNEL;BAC PRO SERVICES MEN;BAC PRO 33102 PROTHESE DENTAIRE;9.0;9.0;7.0;2.0;0.0;0.0;0.0;7.0;0.0;0.0;3.0;1.0;3.0;2.0
2022;DIJON;FILLES;SCOLAIRE;BAC PROFESSIONNEL;BAC PRO SERVICES MEN;BAC PRO 34305 TECHN.D'INTERV.SUR INSTALL. NUCL.;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0
2022;DIJON;FILLES;SCOLAIRE;BAC PROFESSIONNEL;BAC PRO SERVICES MEN;BAC PRO 34403 METIERS DE LA SECURITE;26.0;26.0;26.0;0.0;0.0;0.0;0.0;26.0;0.0;6.0;12.0;4.0;4.0;0.0
2022;DIJON;FILLES;SCOLAIRE;BAC TECHNOLOGIQUE;BAC S2TMD;BAC S2TMD DANSE;3.0;3.0;3.0;0.0;0.0;0.0;0.0;3.0;0.0;0.0;2.0;1.0;0.0;0.0
2022;DIJON;FILLES;SCOLAIRE;BAC TECHNOLOGIQUE;STD2A;BAC STD2A SCIENCES & TECHNO. DESIGN-ARTS APPLIQUES;41.0;41.0;40.0;1.0;0.0;0.0;0.0;40.0;0.0;0.0;18.0;11.0;11.0;1.0
2022;DIJON;FILLES;SCOLAIRE;BAC TECHNOLOGIQUE;STI2D;BAC STI2D INNOVATION TECHNO.  ET ECO CONCEPTION;11.0;11.0;11.0;0.0;0.0;0.0;0.0;11.0;0.0;0.0;1.0;6.0;4.0;0.0
2022;DIJON;FILLES;SCOLAIRE;BAC TECHNOLOGIQUE;STI2D;BAC STI2D SYSTÈME D'INFORMATION  ET NUMERIQUE;8.0;8.0;7.0;0.0;1.0;1.0;0.0;8.0;0.0;1.0;1.0;1.0;5.0;0.0
2022;DIJON;FILLES;SCOLAIRE;BAC TECHNOLOGIQUE;STMG;BAC STMG GESTION ET FINANCE;113.0;113.0;100.0;1.0;12.0;9.0;3.0;109.0;1.0;2.0;21.0;43.0;42.0;4.0
2022;DIJON;FILLES;SCOLAIRE;BAC TECHNOLOGIQUE;STMG;BAC STMG MERCATIQUE (MARKETING);338.0;338.0;274.0;13.0;51.0;34.0;17.0;308.0;0.0;5.0;29.0;108.0;166.0;30.0
2022;DIJON;GARCONS;APPRENTISSAGE;BAC PROFESSIONNEL;BAC PRO PRODUCTION MEN;BAC PRO 22106 CUISINE;15.0;14.0;11.0;3.0;0.0;0.0;0.0;11.0;0.0;0.0;3.0;1.0;7.0;3.0
2022;DIJON;GARCONS;APPRENTISSAGE;BAC PROFESSIONNEL;BAC PRO PRODUCTION MEN;BAC PRO 22503 PLASTIQUES ET COMPOSITES;1.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0
2022;DIJON;GARCONS;APPRENTISSAGE;BAC PROFESSIONNEL;BAC PRO PRODUCTION MEN;BAC PRO 23102 TRAVAUX PUBLICS;27.0;27.0;26.0;1.0;0.0;0.0;0.0;26.0;0.0;0.0;9.0;13.0;4.0;1.0
2022;DIJON;GARCONS;APPRENTISSAGE;BAC PROFESSIONNEL;BAC PRO PRODUCTION MEN;BAC PRO 25007 MAINTENANCE EQUIPEMENTS INDUST.;37.0;35.0;31.0;3.0;1.0;0.0;1.0;31.0;0.0;4.0;3.0;11.0;13.0;4.0
2022;DIJON;GARCONS;APPRENTISSAGE;BAC PROFESSIONNEL;BAC PRO PRODUCTION MEN;BAC PRO 25214 MAINT.VEHIC.OPTA VOIT.PARTICUL.;119.0;115.0;87.0;20.0;8.0;4.0;4.0;91.0;0.0;6.0;6.0;30.0;49.0;24.0
2022;DIJON;GARCONS;APPRENTISSAGE;BAC PROFESSIONNEL;BAC PRO PRODUCTION MEN;BAC PRO 25216 MAINT.VEHIC.OPTC MOTOCYCLES;11.0;11.0;7.0;3.0;1.0;1.0;0.0;8.0;0.0;0.0;2.0;4.0;2.0;3.0
2022;DIJON;GARCONS;APPRENTISSAGE;BAC PROFESSIONNEL;BAC PRO SERVICES MEN;BAC PRO 30001 GESTION-ADMINISTRATION;1.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0
2022;DIJON;GARCONS;APPRENTISSAGE;BAC PROFESSIONNEL;BAC PRO SERVICES MEN;BAC PRO 31213 MET.COM.VEN.OP.A ANI.GES.ESP.COM.;37.0;31.0;22.0;6.0;3.0;3.0;0.0;25.0;0.0;0.0;4.0;9.0;12.0;6.0
2022;DIJON;GARCONS;APPRENTISSAGE;BAC PROFESSIONNEL;BAC PRO SERVICES MEN;BAC PRO 31214 MET.COM.VEN.OP.B PR.CL.VA.OF.COM.;4.0;4.0;1.0;3.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;3.0
2022;DIJON;GARCONS;APPRENTISSAGE;BAC PROFESSIONNEL;BAC PRO SERVICES MEN;BAC PRO 32208 REAL.PR.IMPR.PLURI.OPTB.PR.IMPR.;2.0;2.0;2.0;0.0;0.0;0.0;0.0;2.0;0.0;1.0;0.0;1.0;0.0;0.0
2022;DIJON;GARCONS;ENSEIGNEMENT A DISTANCE;BAC TECHNOLOGIQUE;ST2S;BAC ST2S SCIENCES & TECHNO. SANTE & SOCIAL;1.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0
2022;DIJON;GARCONS;FORMATION CONTINUE;BAC PROFESSIONNEL;BAC PRO PRODUCTION MEN;BAC PRO 25411 TECH.CHAUDRONNERIE INDUSTRIELLE;1.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0
2022;DIJON;GARCONS;INDIVIDUEL;BAC PROFESSIONNEL;BAC PRO PRODUCTION MEN;BAC PRO 25220 MAINT.MATERIELS OPT.B TP MANUT.;1.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0
2022;DIJON;GARCONS;INDIVIDUEL;BAC PROFESSIONNEL;BAC PRO SERVICES MEN;BAC PRO 30001 GESTION-ADMINISTRATION;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2022;DIJON;GARCONS;INDIVIDUEL;BAC TECHNOLOGIQUE;ST2S;BAC ST2S SCIENCES & TECHNO. SANTE & SOCIAL;2.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0
2022;DIJON;GARCONS;INDIVIDUEL;BAC TECHNOLOGIQUE;STL;BAC STL BIOCHIM.-BIOLOGIE-BIOTECHNOL.;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0
2022;DIJON;GARCONS;SCOLAIRE;BAC GENERAL;GENERALE;BAC GENE 10019 BAC GENERAL;3400.0;3400.0;3055.0;57.0;288.0;193.0;95.0;3248.0;39.0;322.0;718.0;1039.0;1130.0;152.0
2022;DIJON;GARCONS;SCOLAIRE;BAC PROFESSIONNEL;BAC PRO PRODUCTION AGRI;BAC PRO AG 21113 CGEVV;37.0;37.0;24.0;13.0;0.0;0.0;0.0;24.0;0.0;0.0;6.0;4.0;14.0;13.0
2022;DIJON;GARCONS;SCOLAIRE;BAC PROFESSIONNEL;BAC PRO PRODUCTION AGRI;BAC PRO AG 21204 PROD-AQUACOLES;17.0;17.0;11.0;6.0;0.0;0.0;0.0;11.0;0.0;1.0;0.0;4.0;6.0;6.0
2022;DIJON;GARCONS;SCOLAIRE;BAC PROFESSIONNEL;BAC PRO PRODUCTION MEN;BACPRO 20002 ETUD.DEFINITION PRDTS INDUSTRIEL;12.0;12.0;10.0;2.0;0.0;0.0;0.0;10.0;0.0;3.0;0.0;2.0;5.0;2.0
2022;DIJON;GARCONS;SCOLAIRE;BAC PROFESSIONNEL;BAC PRO PRODUCTION MEN;BAC PRO 23005 TECHN. ETUDES BAT B ASSIST.ARCHI.;7.0;7.0;4.0;3.0;0.0;0.0;0.0;4.0;0.0;0.0;1.0;1.0;2.0;3.0
2022;DIJON;GARCONS;SCOLAIRE;BAC PROFESSIONNEL;BAC PRO PRODUCTION MEN;BAC PRO 23304 AMENAGEMENT FINITION BATIMENT;12.0;12.0;6.0;4.0;2.0;1.0;1.0;7.0;0.0;0.0;0.0;3.0;4.0;5.0
2022;DIJON;GARCONS;SCOLAIRE;BAC PROFESSIONNEL;BAC PRO PRODUCTION MEN;BAC PRO 23404 TECHNICIEN CONSTRUCTEUR BOIS;18.0;18.0;11.0;7.0;0.0;0.0;0.0;11.0;0.0;0.0;1.0;3.0;7.0;7.0
2022;DIJON;GARCONS;SCOLAIRE;BAC PROFESSIONNEL;BAC PRO PRODUCTION MEN;BAC PRO 23405 TECHNICIEN MENUISIER AGENCEUR;51.0;51.0;43.0;6.0;2.0;1.0;1.0;44.0;0.0;1.0;11.0;20.0;12.0;7.0
2022;DIJON;GARCONS;SCOLAIRE;BAC PROFESSIONNEL;BAC PRO PRODUCTION MEN;BAC PRO 24203 METIERS DE LA MODE - VÊTEMENT;9.0;9.0;8.0;1.0;0.0;0.0;0.0;8.0;0.0;1.0;0.0;2.0;5.0;1.0
2022;DIJON;GARCONS;SCOLAIRE;BAC PROFESSIONNEL;BAC PRO PRODUCTION MEN;BAC PRO 25106 TECHNICIEN D'USINAGE;49.0;49.0;37.0;9.0;3.0;3.0;0.0;40.0;0.0;1.0;7.0;14.0;18.0;9.0
2022;DIJON;GARCONS;SCOLAIRE;BAC PROFESSIONNEL;BAC PRO PRODUCTION MEN;BAC PRO 25220 MAINT.MATERIELS OPT.B TP MANUT.;7.0;7.0;6.0;1.0;0.0;0.0;0.0;6.0;0.0;0.0;1.0;2.0;3.0;1.0
2022;DIJON;GARCONS;SCOLAIRE;BAC PROFESSIONNEL;BAC PRO PRODUCTION MEN;BAC PRO 25305 AVIATION GENERALE;5.0;5.0;4.0;0.0;1.0;1.0;0.0;5.0;0.0;1.0;0.0;1.0;3.0;0.0
2022;DIJON;GARCONS;SCOLAIRE;BAC PROFESSIONNEL;BAC PRO PRODUCTION MEN;BAC PRO 25515 SYST.NUM.OPT.C RES.INF.SYST.COMM.;69.0;69.0;67.0;2.0;0.0;0.0;0.0;67.0;0.0;11.0;22.0;23.0;11.0;2.0
2022;DIJON;GARCONS;SCOLAIRE;BAC PROFESSIONNEL;BAC PRO SERVICES AGRI;BAC PRO AG 33002 SERV PERS TERRIT;28.0;28.0;25.0;3.0;0.0;0.0;0.0;25.0;0.0;2.0;5.0;9.0;9.0;3.0
2022;DIJON;GARCONS;SCOLAIRE;BAC PROFESSIONNEL;BAC PRO SERVICES MEN;BAC PRO 33004 ACC.SOINS-S.PERS. OPT.EN STRUCTUR;18.0;18.0;13.0;3.0;2.0;1.0;1.0;14.0;0.0;1.0;3.0;7.0;3.0;4.0
2022;DIJON;GARCONS;SCOLAIRE;BAC PROFESSIONNEL;BAC PRO SERVICES MEN;BAC PRO 33102 PROTHESE DENTAIRE;4.0;4.0;4.0;0.0;0.0;0.0;0.0;4.0;0.0;0.0;1.0;1.0;2.0;0.0
2022;DIJON;GARCONS;SCOLAIRE;BAC TECHNOLOGIQUE;ST2S;BAC ST2S SCIENCES & TECHNO. SANTE & SOCIAL;57.0;57.0;45.0;1.0;11.0;6.0;5.0;51.0;0.0;2.0;6.0;13.0;30.0;6.0
2022;DIJON;GARCONS;SCOLAIRE;BAC TECHNOLOGIQUE;STL;BAC STL SCIENCES PHYSIQUES CHIMIQUES  EN LABORAT.;30.0;30.0;21.0;1.0;8.0;5.0;3.0;26.0;0.0;0.0;2.0;7.0;17.0;4.0
2022;GRENOBLE;FILLES;APPRENTISSAGE;BAC PROFESSIONNEL;BAC PRO PRODUCTION AGRI;BAC PRO AG 21210 COND GEST ENTR CANIN ET FELIN;3.0;3.0;3.0;0.0;0.0;0.0;0.0;3.0;0.0;0.0;0.0;0.0;3.0;0.0
2022;GRENOBLE;FILLES;APPRENTISSAGE;BAC PROFESSIONNEL;BAC PRO PRODUCTION AGRI;BAC PRO AG 22107 TEC CONS VTE ALIMENTATION P.ALIM;8.0;8.0;7.0;1.0;0.0;0.0;0.0;7.0;0.0;1.0;0.0;4.0;2.0;1.0
2022;GRENOBLE;FILLES;APPRENTISSAGE;BAC PROFESSIONNEL;BAC PRO PRODUCTION MEN;BAC PRO 22004 PROC. CHIMIE EAU PAPIERS-CARTONS;5.0;5.0;5.0;0.0;0.0;0.0;0.0;5.0;0.0;4.0;1.0;0.0;0.0;0.0
2022;GRENOBLE;FILLES;APPRENTISSAGE;BAC PROFESSIONNEL;BAC PRO PRODUCTION MEN;BAC PRO 22106 CUISINE;6.0;6.0;6.0;0.0;0.0;0.0;0.0;6.0;0.0;2.0;3.0;1.0;0.0;0.0
2022;GRENOBLE;FILLES;APPRENTISSAGE;BAC PROFESSIONNEL;BAC PRO PRODUCTION MEN;BAC PRO 25106 TECHNICIEN D'USINAGE;3.0;3.0;2.0;1.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;2.0;0.0;1.0
2022;GRENOBLE;FILLES;APPRENTISSAGE;BAC PROFESSIONNEL;BAC PRO PRODUCTION MEN;BAC PRO 25216 MAINT.VEHIC.OPTC MOTOCYCLES;2.0;2.0;2.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;1.0;0.0;1.0;0.0
2022;GRENOBLE;FILLES;APPRENTISSAGE;BAC PROFESSIONNEL;BAC PRO PRODUCTION MEN;BAC PRO 25220 MAINT.MATERIELS OPT.B TP MANUT.;1.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0
2022;GRENOBLE;FILLES;APPRENTISSAGE;BAC PROFESSIONNEL;BAC PRO PRODUCTION MEN;BAC PRO 25411 TECH.CHAUDRONNERIE INDUSTRIELLE;2.0;2.0;2.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;1.0;1.0;0.0;0.0
2022;GRENOBLE;FILLES;APPRENTISSAGE;BAC PROFESSIONNEL;BAC PRO SERVICES MEN;BAC PRO 31106 LOGISTIQUE;4.0;4.0;2.0;2.0;0.0;0.0;0.0;2.0;0.0;0.0;1.0;1.0;0.0;2.0
2022;GRENOBLE;FILLES;APPRENTISSAGE;BAC PROFESSIONNEL;BAC PRO SERVICES MEN;BAC PRO 31213 MET.COM.VEN.OP.A ANI.GES.ESP.COM.;141.0;138.0;116.0;12.0;10.0;9.0;1.0;125.0;0.0;4.0;23.0;46.0;52.0;13.0
2022;GRENOBLE;FILLES;APPRENTISSAGE;BAC PROFESSIONNEL;BAC PRO SERVICES MEN;BAC PRO 33004 ACC.SOINS-S.PERS. OPT.EN STRUCTUR;3.0;3.0;3.0;0.0;0.0;0.0;0.0;3.0;0.0;0.0;0.0;2.0;1.0;0.0
2022;GRENOBLE;FILLES;APPRENTISSAGE;BAC PROFESSIONNEL;BAC PRO SERVICES MEN;BAC PRO 33403 COMMERC. SERVICES EN RESTAURATION;14.0;13.0;10.0;2.0;1.0;0.0;1.0;10.0;0.0;2.0;1.0;6.0;1.0;3.0
2022;GRENOBLE;FILLES;ENSEIGNEMENT A DISTANCE;BAC PROFESSIONNEL;BAC PRO SERVICES MEN;BAC PRO 31213 MET.COM.VEN.OP.A ANI.GES.ESP.COM.;6.0;5.0;5.0;0.0;0.0;0.0;0.0;5.0;0.0;0.0;1.0;1.0;3.0;0.0
2022;GRENOBLE;FILLES;FORMATION CONTINUE;BAC PROFESSIONNEL;BAC PRO SERVICES MEN;BAC PRO 31212 METIERS DE L'ACCUEIL;1.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0
2022;GRENOBLE;FILLES;INDIVIDUEL;BAC GENERAL;GENERALE;BAC GENE 10019 BAC GENERAL;79.0;54.0;26.0;14.0;14.0;9.0;5.0;35.0;0.0;6.0;6.0;6.0;17.0;19.0
2022;GRENOBLE;FILLES;INDIVIDUEL;BAC PROFESSIONNEL;BAC PRO PRODUCTION AGRI;BAC PRO AG 21114 CONDUITE PRODUCTIONS HORTICOLES;5.0;5.0;3.0;2.0;0.0;0.0;0.0;3.0;0.0;0.0;0.0;0.0;3.0;2.0
2022;GRENOBLE;FILLES;INDIVIDUEL;BAC PROFESSIONNEL;BAC PRO SERVICES MEN;BAC PRO 31214 MET.COM.VEN.OP.B PR.CL.VA.OF.COM.;1.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0
2022;GRENOBLE;FILLES;SCOLAIRE;BAC PROFESSIONNEL;BAC PRO PRODUCTION AGRI;BAC PRO AG 21004 CGEA;68.0;65.0;50.0;15.0;0.0;0.0;0.0;50.0;0.0;3.0;3.0;27.0;17.0;15.0
2022;GRENOBLE;FILLES;SCOLAIRE;BAC PROFESSIONNEL;BAC PRO PRODUCTION AGRI;BAC PRO AG 21210 COND GEST ENTR CANIN ET FELIN;27.0;27.0;22.0;5.0;0.0;0.0;0.0;22.0;0.0;0.0;1.0;9.0;12.0;5.0
2022;GRENOBLE;FILLES;SCOLAIRE;BAC PROFESSIONNEL;BAC PRO PRODUCTION AGRI;BAC PRO AG 21405 AMENAGEMENTS PAYSAGERS;10.0;10.0;9.0;1.0;0.0;0.0;0.0;9.0;0.0;0.0;1.0;6.0;2.0;1.0
2022;GRENOBLE;FILLES;SCOLAIRE;BAC PROFESSIONNEL;BAC PRO PRODUCTION AGRI;BAC PRO AG 21407 TEC CONS VTE UNIVERS JARDINERIE;30.0;29.0;24.0;5.0;0.0;0.0;0.0;24.0;0.0;0.0;2.0;13.0;9.0;5.0
2022;GRENOBLE;FILLES;SCOLAIRE;BAC PROFESSIONNEL;BAC PRO PRODUCTION MEN;BAC PRO 23004 TECHN. ETUDES BAT.A ETUDES & ECO.;12.0;12.0;6.0;6.0;0.0;0.0;0.0;6.0;0.0;0.0;1.0;2.0;3.0;6.0
2022;GRENOBLE;FILLES;SCOLAIRE;BAC PROFESSIONNEL;BAC PRO PRODUCTION MEN;BAC PRO 23304 AMENAGEMENT FINITION BATIMENT;3.0;3.0;2.0;1.0;0.0;0.0;0.0;2.0;0.0;0.0;1.0;0.0;1.0;1.0
2022;GRENOBLE;FILLES;SCOLAIRE;BAC PROFESSIONNEL;BAC PRO PRODUCTION MEN;BAC PRO 24301 METIERS DU CUIR : CHAUSSURES;10.0;10.0;8.0;2.0;0.0;0.0;0.0;8.0;0.0;1.0;4.0;2.0;1.0;2.0
2022;GRENOBLE;FILLES;SCOLAIRE;BAC PROFESSIONNEL;BAC PRO SERVICES MEN;BAC PRO 32208 REAL.PR.IMPR.PLURI.OPTB.PR.IMPR.;4.0;4.0;3.0;1.0;0.0;0.0;0.0;3.0;0.0;0.0;1.0;1.0;1.0;1.0
2022;GRENOBLE;FILLES;SCOLAIRE;BAC TECHNOLOGIQUE;STI2D;BAC STI2D ARCHITECTURE ET CONSTRUCTION;63.0;63.0;59.0;2.0;2.0;2.0;0.0;61.0;0.0;2.0;6.0;23.0;30.0;2.0
2022;GRENOBLE;FILLES;SCOLAIRE;BAC TECHNOLOGIQUE;STMG;BAC STMG GESTION ET FINANCE;423.0;423.0;365.0;20.0;38.0;28.0;10.0;393.0;0.0;17.0;75.0;149.0;152.0;30.0
2022;GRENOBLE;FILLES;SCOLAIRE;BAC TECHNOLOGIQUE;STMG;BAC STMG MERCATIQUE (MARKETING);1137.0;1137.0;959.0;37.0;141.0;99.0;42.0;1058.0;1.0;20.0;143.0;367.0;527.0;79.0
2022;GRENOBLE;GARCONS;APPRENTISSAGE;BAC PROFESSIONNEL;BAC PRO PRODUCTION AGRI;BAC PRO AG 21004 CGEA;18.0;16.0;13.0;3.0;0.0;0.0;0.0;13.0;0.0;0.0;0.0;7.0;6.0;3.0
2022;GRENOBLE;GARCONS;APPRENTISSAGE;BAC PROFESSIONNEL;BAC PRO PRODUCTION AGRI;BAC PRO AG 21302 GEST MILIEUX NATURELS FAUNE;2.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0
2022;GRENOBLE;GARCONS;APPRENTISSAGE;BAC PROFESSIONNEL;BAC PRO PRODUCTION AGRI;BAC PRO AG 22107 TEC CONS VTE ALIMENTATION P.ALIM;7.0;7.0;6.0;1.0;0.0;0.0;0.0;6.0;0.0;1.0;0.0;1.0;4.0;1.0
2022;GRENOBLE;GARCONS;APPRENTISSAGE;BAC PROFESSIONNEL;BAC PRO PRODUCTION MEN;BACPRO 20002 ETUD.DEFINITION PRDTS INDUSTRIEL;3.0;3.0;3.0;0.0;0.0;0.0;0.0;3.0;0.0;0.0;2.0;0.0;1.0;0.0
2022;GRENOBLE;GARCONS;APPRENTISSAGE;BAC PROFESSIONNEL;BAC PRO PRODUCTION MEN;BAC PRO 25216 MAINT.VEHIC.OPTC MOTOCYCLES;15.0;15.0;15.0;0.0;0.0;0.0;0.0;15.0;0.0;1.0;4.0;7.0;3.0;0.0
2022;GRENOBLE;GARCONS;APPRENTISSAGE;BAC PROFESSIONNEL;BAC PRO PRODUCTION MEN;BAC PRO 25219 MAINT.MATERIELS OPT.A AGRICOLES;16.0;16.0;15.0;1.0;0.0;0.0;0.0;15.0;0.0;1.0;3.0;6.0;5.0;1.0
2022;GRENOBLE;GARCONS;APPRENTISSAGE;BAC PROFESSIONNEL;BAC PRO PRODUCTION MEN;BAC PRO 25510 METIERS ELECT. ENVIRON. CONNECTES;179.0;179.0;153.0;20.0;6.0;5.0;1.0;158.0;0.0;15.0;37.0;55.0;51.0;21.0
2022;GRENOBLE;GARCONS;APPRENTISSAGE;BAC PROFESSIONNEL;BAC PRO SERVICES MEN;BAC PRO 31108 TRANSPORT;1.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0
2022;GRENOBLE;GARCONS;APPRENTISSAGE;BAC PROFESSIONNEL;BAC PRO SERVICES MEN;BAC PRO 31213 MET.COM.VEN.OP.A ANI.GES.ESP.COM.;150.0;147.0;120.0;16.0;11.0;3.0;8.0;123.0;0.0;4.0;22.0;51.0;46.0;24.0
2022;GRENOBLE;GARCONS;APPRENTISSAGE;BAC PROFESSIONNEL;BAC PRO SERVICES MEN;BAC PRO 33004 ACC.SOINS-S.PERS. OPT.EN STRUCTUR;1.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0
2022;GRENOBLE;GARCONS;ENSEIGNEMENT A DISTANCE;BAC PROFESSIONNEL;BAC PRO SERVICES MEN;BAC PRO 30001 GESTION-ADMINISTRATION;4.0;3.0;2.0;1.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;1.0;1.0;1.0
2022;GRENOBLE;GARCONS;ENSEIGNEMENT A DISTANCE;BAC PROFESSIONNEL;BAC PRO SERVICES MEN;BAC PRO 31213 MET.COM.VEN.OP.A ANI.GES.ESP.COM.;4.0;3.0;1.0;2.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;2.0
2022;GRENOBLE;GARCONS;ENSEIGNEMENT A DISTANCE;BAC PROFESSIONNEL;BAC PRO SERVICES MEN;BAC PRO 31214 MET.COM.VEN.OP.B PR.CL.VA.OF.COM.;3.0;2.0;2.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;1.0;1.0;0.0
2022;GRENOBLE;GARCONS;ENSEIGNEMENT A DISTANCE;BAC TECHNOLOGIQUE;STMG;BAC STMG MERCATIQUE (MARKETING);5.0;5.0;3.0;1.0;1.0;1.0;0.0;4.0;0.0;0.0;0.0;0.0;4.0;1.0
2022;GRENOBLE;GARCONS;ENSEIGNEMENT A DISTANCE;BAC TECHNOLOGIQUE;STMG;BAC STMG RESSOURCES HUMAINES ET COMMUNICATION;3.0;2.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0
2022;GRENOBLE;GARCONS;FORMATION CONTINUE;BAC PROFESSIONNEL;BAC PRO PRODUCTION MEN;BAC PRO 22703 TECHN.INSTALL.SYST.ENERG.CLIMATI;5.0;5.0;5.0;0.0;0.0;0.0;0.0;5.0;0.0;3.0;2.0;0.0;0.0;0.0
2022;GRENOBLE;GARCONS;INDIVIDUEL;BAC PROFESSIONNEL;BAC PRO PRODUCTION AGRI;BAC PRO AG 21004 CGEA;3.0;2.0;2.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;2.0;0.0
2022;GRENOBLE;GARCONS;INDIVIDUEL;BAC PROFESSIONNEL;BAC PRO PRODUCTION AGRI;BAC PRO AG 22107 TEC CONS VTE ALIMENTATION P.ALIM;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2022;GRENOBLE;GARCONS;INDIVIDUEL;BAC PROFESSIONNEL;BAC PRO PRODUCTION MEN;BAC PRO 22703 TECHN.INSTALL.SYST.ENERG.CLIMATI;2.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0
2022;GRENOBLE;GARCONS;INDIVIDUEL;BAC PROFESSIONNEL;BAC PRO PRODUCTION MEN;BAC PRO 25006 MICROTECHNIQUES;3.0;2.0;2.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;2.0;0.0
2022;GRENOBLE;GARCONS;INDIVIDUEL;BAC PROFESSIONNEL;BAC PRO PRODUCTION MEN;BAC PRO 25215 MAINT.VEHIC.OPTB VEHIC.TRANS.ROUT;1.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0
2022;GRENOBLE;GARCONS;INDIVIDUEL;BAC PROFESSIONNEL;BAC PRO SERVICES MEN;BAC PRO 33403 COMMERC. SERVICES EN RESTAURATION;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2022;GRENOBLE;GARCONS;INDIVIDUEL;BAC PROFESSIONNEL;BAC PRO SERVICES MEN;BAC PRO 34403 METIERS DE LA SECURITE;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2022;GRENOBLE;GARCONS;INDIVIDUEL;BAC TECHNOLOGIQUE;STMG;BAC STMG GESTION ET FINANCE;5.0;3.0;2.0;0.0;1.0;0.0;1.0;2.0;0.0;0.0;0.0;0.0;2.0;1.0
2022;GRENOBLE;GARCONS;INDIVIDUEL;BAC TECHNOLOGIQUE;STMG;BAC STMG MERCATIQUE (MARKETING);10.0;5.0;2.0;3.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;2.0;3.0
