rentree_scolaire,denomination_principale_x,secteur,nombre_d_eleves,latitude,longitude,appariement,nature_uai_libe,numero_uai,code_departement
2022,LYCEE GENERAL PRIVE,PRIVE,577,48.84556798059995,2.3315946522333366,Parfaite,LYCEE ENSEIGNT GENERAL ET TECHNOLOGIQUE,0753838P,075
2022,LYCEE GENERAL PRIVE,PRIVE,895,48.845597026382,2.327789770055034,Parfaite,LYCEE D ENSEIGNEMENT GENERAL,0753840S,75
2022,LYCEE GEN.ET TECHNOL.PRIVE,PRIVE,485,48.84373834521648,2.3310526394543585,Parfaite,LYCEE ENSEIGNT GENERAL ET TECHNOLOGIQUE,0753842U,075
2022,LYCEE GEN.ET TECHNOL.PRIVE,PRIVE,454,48.84578891932571,2.331379244917097,Parfaite,LYCEE ENSEIGNT GENERAL ET TECHNOLOGIQUE,0753844W,075
2022,LYCEE POLYVALENT PRIVE,PRIVE,513,48.84600843995472,2.323076479586463,Parfaite,LYCEE POLYVALENT,0754025T,75
2022,LYC POLYVAL PRIVE DES METIERS,PRIVE,341,48.84534298167878,2.328835466682555,Parfaite,LYCEE POLYVALENT,0754029X,075
2022,LYCEE GENERAL,PUBLIC,1005,48.85230029234186,2.3148477839827657,Parfaite,LYCEE D ENSEIGNEMENT GENERAL,0750662M,075
2022,LYCEE GENERAL PRIVE,PRIVE,566,48.85697843780844,2.319680606431326,Parfaite,LYCEE D ENSEIGNEMENT GENERAL,0753809H,075
2022,LYCEE GENERAL PRIVE,PRIVE,273,48.86051868716812,2.30240964394115,Parfaite,LYCEE D ENSEIGNEMENT GENERAL,0753849B,075
2022,LYCEE GENERAL PRIVE,PRIVE,375,48.85411316871603,2.3268499174261814,Parfaite,LYCEE D ENSEIGNEMENT GENERAL,0753850C,075
2022,LYCEE GENERAL PRIVE,PRIVE,402,48.85938980542361,2.3056237464442653,Parfaite,LYCEE D ENSEIGNEMENT GENERAL,0753851D,75
2022,LYCEE GEN.ET TECHNOL.PRIVE,PRIVE,272,48.84737880361758,2.3146576650777937,Parfaite,LYCEE ENSEIGNT GENERAL ET TECHNOLOGIQUE,0753852E,75
2022,LYCEE POLYVALENT PRIVE,PRIVE,446,48.8497226239239,2.319715372444925,Parfaite,LYCEE POLYVALENT,0754030Y,75
2022,LYCEE GENERAL PRIVE,PRIVE,54,48.8510068763584,2.319235258056297,Parfaite,LYCEE D ENSEIGNEMENT GENERAL,0754860A,075
2022,LYCEE GENERAL ET TECHNOLOGIQUE,PUBLIC,567,48.881738320109136,2.3196885071009623,Parfaite,LYCEE ENSEIGNT GENERAL ET TECHNOLOGIQUE,0750663N,75
2022,LYCEE GENERAL ET TECHNOLOGIQUE,PUBLIC,1074,48.8764506501621,2.322300419725228,Parfaite,LYCEE ENSEIGNT GENERAL ET TECHNOLOGIQUE,0750664P,075
2022,LYCEE GENERAL PRIVE,PRIVE,793,48.87918719426628,2.316423459754281,Parfaite,LYCEE D ENSEIGNEMENT GENERAL,0753873C,75
2022,LYCEE GENERAL,PUBLIC,519,48.874803117836,2.3269329145962345,Parfaite,LYCEE D ENSEIGNEMENT GENERAL,0750667T,75
2022,LYCEE GENERAL,PUBLIC,1011,48.88148592628552,2.3434236459416136,Parfaite,LYCEE ENSEIGNT GENERAL ET TECHNOLOGIQUE,0750668U,075
2022,LYCEE GENERAL,PUBLIC,765,48.884073919064974,2.3290972094750506,Parfaite,LYCEE D ENSEIGNEMENT GENERAL,0750669V,75
2022,LYCEE GENERAL,PUBLIC,609,48.8783808876197,2.349088600466694,Parfaite,LYCEE ENSEIGNT GENERAL ET TECHNOLOGIQUE,0750670W,075
2022,LYCEE POLYVALENT,PUBLIC,419,48.881251468979656,2.3398744815433177,Parfaite,LYCEE POLYVALENT,0750671X,075
2022,LYCEE PRIVE POUR HANDICAPES,PRIVE,47,48.87596786372631,2.332089395535333,Parfaite,ECOLE SECONDAIRE SPECIALISEE (2 D CYCLE),0753825A,075
2022,LYCEE GENERAL ET TECHNOLOGIQUE,PUBLIC,1359,48.58009042813943,2.2447813766054168,Parfaite,LYCEE ENSEIGNT GENERAL ET TECHNOLOGIQUE,0911632E,91
2022,LYCEE GENERAL ET TECHNOLOGIQUE,PUBLIC,1162,48.58644961019987,2.246926963990742,Parfaite,LYCEE ENSEIGNT GENERAL ET TECHNOLOGIQUE,0911961M,091
2022,LYCEE GENERAL ET TECHNOLOGIQUE,PUBLIC,1118,48.6980228484607,2.377876114426897,Correcte,LYCEE ENSEIGNT GENERAL ET TECHNOLOGIQUE,0910623H,091
2022,LYCEE POLYVALENT,PUBLIC,494,48.7111370085633,2.3926976269304268,Parfaite,LYCEE POLYVALENT,0910676R,91
2022,LYCEE GEN. ET TECHNOL. PRIVE,PRIVE,799,48.709322753904594,2.3900453916725817,Parfaite,LYCEE ENSEIGNT GENERAL ET TECHNOLOGIQUE,0910808J,091
2022,LYCEE POLYVALENT,PUBLIC,1160,48.61869307584424,2.389553325621402,Correcte,LYCEE POLYVALENT,0911937L,091
2022,LYCEE POLYVALENT,PUBLIC,1225,48.609583739539495,2.312835433698756,Parfaite,LYCEE POLYVALENT,0910975R,091
2022,LYCEE GEN. ET TECHNOL. PRIVE,PRIVE,203,48.60523485452416,2.302697837523065,Parfaite,LYCEE ENSEIGNT GENERAL ET TECHNOLOGIQUE,0912384X,091
2022,LYCEE POLYVALENT PRIVE,PRIVE,947,48.6945368257152,2.489954217312542,Parfaite,LYCEE POLYVALENT,0910843X,091
2022,LYCEE GENERAL ET TECHNOLOGIQUE,PUBLIC,1284,48.6930868983173,2.502522287814262,Parfaite,LYCEE ENSEIGNT GENERAL ET TECHNOLOGIQUE,0911021R,091
2022,LPO LYCEE DES METIERS,PUBLIC,437,48.48269104703751,2.336772046660762,Correcte,LYCEE POLYVALENT,0910630R,91
2022,LPO LYCEE DES METIERS,PUBLIC,1687,48.61309766332666,2.4592777190707977,Parfaite,LYCEE POLYVALENT,0910620E,091
2022,LYCEE POLYVALENT PRIVE,PRIVE,608,48.60889389138185,2.483327899047391,Parfaite,LYCEE POLYVALENT,0912161E,91
2022,LYCEE POLYVALENT,PUBLIC,1298,48.53430077972147,1.9901027277715997,Parfaite,LYCEE POLYVALENT,0912364A,91
2022,LYCEE GENERAL ET TECHNOLOGIQUE,PUBLIC,643,48.699103606752416,2.52372351610206,Correcte,LYCEE ENSEIGNT GENERAL ET TECHNOLOGIQUE,0911927A,091
2022,LYCEE POLYVALENT,PUBLIC,1648,48.43576341133633,2.1502164003404878,Parfaite,LYCEE POLYVALENT,0910622G,091
2022,LYCEE GEN.ET TECHNOL.PRIVE,PRIVE,308,48.436052163767634,2.1580347077546507,Parfaite,LYCEE ENSEIGNT GENERAL ET TECHNOLOGIQUE,0910815S,091
2022,LYCEE GENERAL ET TECHNOLOGIQUE,PUBLIC,1429,48.626017144327726,2.4240720744403896,Correcte,LYCEE ENSEIGNT GENERAL ET TECHNOLOGIQUE,0911251R,091
2022,LPO LYCEE DES METIERS,PUBLIC,841,48.626687758550254,2.420274776476665,Parfaite,LYCEE POLYVALENT,0911828T,091
2022,LYCEE POLYVALENT PRIVE,PRIVE,686,48.644051039551854,2.4350475723268343,Parfaite,LYCEE ENSEIGNT GENERAL ET TECHNOLOGIQUE,0912117G,091
2022,LYCEE GENERAL ET TECHNOLOGIQUE,PUBLIC,1124,48.70042148470852,2.0973454992825578,Parfaite,LYCEE ENSEIGNT GENERAL ET TECHNOLOGIQUE,0911913K,91
2022,LYCEE GEN.ET TECHNOL.PRIVE,PRIVE,44,48.74124346981016,2.228114591071113,Parfaite,LYCEE ENSEIGNT GENERAL ET TECHNOLOGIQUE,0912342B,091
2022,LYCEE GEN.ET TECHNOL.PRIVE,PRIVE,521,48.660190289637285,2.2630038735938567,Parfaite,LYCEE ENSEIGNT GENERAL ET TECHNOLOGIQUE,0910824B,091
2022,LYCEE POLYVALENT,PUBLIC,1001,48.67680294296464,2.1661385949951097,Correcte,LYCEE POLYVALENT,0911492C,091
2022,LYCEE GENERAL ET TECHNOLOGIQUE,PUBLIC,934,48.64213938061421,2.0891776824998067,Parfaite,LYCEE ENSEIGNT GENERAL ET TECHNOLOGIQUE,0911983L,091
2022,LYCEE GENERAL ET TECHNOLOGIQUE,PUBLIC,956,48.68660093974844,2.2970263276882408,Parfaite,LYCEE ENSEIGNT GENERAL ET TECHNOLOGIQUE,0911577V,091
2022,LYCEE GENERAL ET TECHNOLOGIQUE,PUBLIC,942,48.73404733478106,2.2658234454840724,Parfaite,LYCEE ENSEIGNT GENERAL ET TECHNOLOGIQUE,0910687C,91
2022,LPO LYCEE DES METIERS,PUBLIC,1006,48.73154786458686,2.254524266984075,Parfaite,LYCEE POLYVALENT,0910727W,91
2022,LYCEE POLYVALENT,PUBLIC,1185,48.56325741830125,2.440637633927038,Correcte,LYCEE POLYVALENT,0911962N,091
2022,LYCEE GENERAL ET TECHNOLOGIQUE,PUBLIC,2532,48.704853889908485,2.453640007118009,Parfaite,LYCEE ENSEIGNT GENERAL ET TECHNOLOGIQUE,0910625K,091
2022,LYCEE POLYVALENT,PUBLIC,589,48.7095922774075,2.3267613725902385,Parfaite,LYCEE POLYVALENT,0911945V,091
2022,LYCEE GENERAL ET TECHNOLOGIQUE,PUBLIC,1045,48.69648228155404,2.186982283916657,Correcte,LYCEE ENSEIGNT GENERAL ET TECHNOLOGIQUE,0910626L,091
2022,LYCEE GEN.ET TECHNOL.PRIVE,PRIVE,232,48.69498793524664,2.190511083966672,Parfaite,LYCEE ENSEIGNT GENERAL ET TECHNOLOGIQUE,0910819W,091
2022,LYCEE GENERAL ET TECHNOLOGIQUE,PUBLIC,543,48.71896478035104,2.233578035914618,Parfaite,LYCEE ENSEIGNT GENERAL ET TECHNOLOGIQUE,0911938M,091
2022,LPO LYCEE DES METIERS,PUBLIC,433,48.70361532889546,2.237389426947363,Parfaite,LYCEE POLYVALENT,0912251C,91
2022,LYCEE POLYVALENT PRIVE,PRIVE,193,48.70942213390647,2.242575313116032,Parfaite,LYCEE POLYVALENT,0912321D,091
2022,LYCEE GENERAL ET TECHNOLOGIQUE,PUBLIC,496,48.71357623794552,2.198829733856112,Correcte,LYCEE ENSEIGNT GENERAL ET TECHNOLOGIQUE,0912433A,091
2022,LYCEE POLYVALENT,PUBLIC,112,48.63932102544692,2.41118910185216,Correcte,LYCEE POLYVALENT,0911578W,091
2022,LYCEE GENERAL ET TECHNOLOGIQUE,PUBLIC,1207,48.64019835444476,2.34867870180729,Correcte,LYCEE ENSEIGNT GENERAL ET TECHNOLOGIQUE,0911346U,091
2022,LPO LYCEE DES METIERS,PUBLIC,65,48.62755445177284,2.333522647858262,Correcte,LYCEE POLYVALENT,0912163G,091
2022,LYCEE POLYVALENT,PUBLIC,733,48.62630563835178,2.3261215276205776,Parfaite,LYCEE POLYVALENT,0911946W,091
2022,LYCEE GENERAL ET TECHNOLOGIQUE,PUBLIC,2106,48.67587403845357,2.3532040841344024,Parfaite,LYCEE ENSEIGNT GENERAL ET TECHNOLOGIQUE,0910627M,091
2022,LPO LYCEE DES METIERS,PUBLIC,803,48.68574491605321,2.346583013676203,Parfaite,LYCEE POLYVALENT,0912142J,091
2022,LYCEE GENERAL PRIVE,PRIVE,55,48.73921682801696,2.244255110189401,Parfaite,LYCEE D ENSEIGNEMENT GENERAL,0911844K,091
2022,LYCEE GEN.ET TECHNOL.PRIVE,PRIVE,274,48.7005069068378,2.25492760373599,Parfaite,LYCEE ENSEIGNT GENERAL ET TECHNOLOGIQUE,0910823A,091
2022,LYCEE GEN.ET TECHNOL.PRIVE,PRIVE,637,48.67103195469232,2.3716865063713346,Parfaite,LYCEE ENSEIGNT GENERAL ET TECHNOLOGIQUE,0910826D,091
2022,LYCEE POLYVALENT PRIVE,PRIVE,56,48.71075069348924,2.499770465788787,Parfaite,LYCEE POLYVALENT,0910838S,091
2022,LYCEE GENERAL ET TECHNOLOGIQUE,PUBLIC,1227,48.74950485585271,2.313213902851876,Parfaite,LYCEE ENSEIGNT GENERAL ET TECHNOLOGIQUE,0920130S,092
2022,LYCEE GEN.ET TECHNOL.PRIVE,PRIVE,1076,48.75382931490658,2.300040078825897,Parfaite,LYCEE ENSEIGNT GENERAL ET TECHNOLOGIQUE,0920904H,092
2022,LYCEE GENERAL ET TECHNOLOGIQUE,PUBLIC,1009,48.92236972157343,2.281972996123417,Parfaite,LYCEE ENSEIGNT GENERAL ET TECHNOLOGIQUE,0920131T,092
2022,LYCEE GEN.ET TECHNOL.PRIVE,PRIVE,590,48.90786604728012,2.283993031617917,Parfaite,LYCEE ENSEIGNT GENERAL ET TECHNOLOGIQUE,0920889S,092
2022,LYCEE GEN.ET TECHNOL.PRIVE,PRIVE,165,48.7929443705192,2.3008193855664767,Parfaite,LYCEE ENSEIGNT GENERAL ET TECHNOLOGIQUE,0920894X,092
2022,LYCEE GENERAL ET TECHNOLOGIQUE,PUBLIC,1081,48.91063016567943,2.2596680663599003,Parfaite,LYCEE ENSEIGNT GENERAL ET TECHNOLOGIQUE,0920132U,092
2022,LYCEE GENERAL PRIVE,PRIVE,135,48.91044287097056,2.2690015503989907,Parfaite,LYCEE D ENSEIGNEMENT GENERAL,0922691A,092
2022,LYCEE GENERAL ET TECHNOLOGIQUE,PUBLIC,802,48.83336175924513,2.237755585855452,Parfaite,LYCEE ENSEIGNT GENERAL ET TECHNOLOGIQUE,0920134W,092
2022,LYCEE GEN.ET TECHNOL.PRIVE,PRIVE,1253,48.84604983184579,2.2368573271502044,Parfaite,LYCEE ENSEIGNT GENERAL ET TECHNOLOGIQUE,0920897A,092
2022,LYCEE GEN.ET TECHNOL.PRIVE,PRIVE,277,48.84289076184112,2.229348016959713,Parfaite,LYCEE ENSEIGNT GENERAL ET TECHNOLOGIQUE,0920898B,092
2022,LPO LYCEE DES METIERS,PUBLIC,105,48.83217609213943,2.2337704545450974,Parfaite,LYCEE POLYVALENT,0922443F,092
2022,LYCEE GENERAL ET TECHNOLOGIQUE,PUBLIC,601,48.82698608047683,2.241725552300593,Parfaite,LYCEE ENSEIGNT GENERAL ET TECHNOLOGIQUE,0922801V,92
2022,LYCEE GEN.ET TECHNOL.PRIVE,PRIVE,570,48.7817131405396,2.3163135801524977,Parfaite,LYCEE ENSEIGNT GENERAL ET TECHNOLOGIQUE,0920906K,092
2022,LYCEE GENERAL ET TECHNOLOGIQUE,PUBLIC,832,48.76898571363668,2.277245906236283,Parfaite,LYCEE ENSEIGNT GENERAL ET TECHNOLOGIQUE,0920135X,092
2022,LYCEE GEN.ET TECHNOL.PRIVE,PRIVE,752,48.75782170764679,2.2714325458764666,Parfaite,LYCEE ENSEIGNT GENERAL ET TECHNOLOGIQUE,0920907L,92
2022,LPO LYCEE DES METIERS,PUBLIC,530,48.7674608290212,2.255659069403765,Parfaite,LYCEE POLYVALENT,0921166T,92
2022,LYCEE GEN.ET TECHNOL.PRIVE,PRIVE,379,48.80798604716082,2.186537750453322,Parfaite,LYCEE ENSEIGNT GENERAL ET TECHNOLOGIQUE,0920908M,092
2022,LYCEE GENERAL ET TECHNOLOGIQUE,PUBLIC,1351,48.79572245592836,2.2727560299133684,Parfaite,LYCEE ENSEIGNT GENERAL ET TECHNOLOGIQUE,0921555R,092
2022,LYCEE POLYVALENT,PUBLIC,729,48.90905297767566,2.3068998920632158,Parfaite,LYCEE POLYVALENT,0920136Y,092
2022,LPO LYCEE DES METIERS,PUBLIC,471,48.90331195768135,2.299976821470368,Parfaite,LYCEE POLYVALENT,0922149L,92
2022,LYCEE GENERAL ET TECHNOLOGIQUE,PUBLIC,1284,48.92798435958031,2.241442398532381,Parfaite,LYCEE ENSEIGNT GENERAL ET TECHNOLOGIQUE,0920137Z,092
2022,LYCEE GEN.ET TECHNOL.PRIVE,PRIVE,642,48.92492600399809,2.252634157627185,Parfaite,LYCEE ENSEIGNT GENERAL ET TECHNOLOGIQUE,0921663H,092
2022,LYCEE GENERAL ET TECHNOLOGIQUE,PUBLIC,1181,48.899480336654825,2.258061527632669,Parfaite,LYCEE ENSEIGNT GENERAL ET TECHNOLOGIQUE,0920138A,92
2022,LYCEE POLYVALENT PRIVE,PRIVE,1076,48.90302861967005,2.2757668561162783,Parfaite,LYCEE POLYVALENT,0921484N,92
2022,LYCEE GENERAL,PUBLIC,1092,48.89137296187969,2.255610279528353,Parfaite,LYCEE ENSEIGNT GENERAL ET TECHNOLOGIQUE,0922615T,092
2022,LYCEE GENERAL ET TECHNOLOGIQUE,PUBLIC,44,48.89137296187969,2.255610279528353,Parfaite,LYCEE ENSEIGNT GENERAL ET TECHNOLOGIQUE,0922867S,092
2022,LPO LYCEE DES METIERS,PUBLIC,1081,48.92088961822888,2.302861248134882,Parfaite,LYCEE POLYVALENT,0921156G,92
2022,LYCEE POLYVALENT,PUBLIC,897,48.81896567222237,2.253789332325514,Parfaite,LYCEE ENSEIGNT GENERAL ET TECHNOLOGIQUE,0922397F,092
2022,LYCEE POLYVALENT PRIVE,PRIVE,259,48.82644117673118,2.275697500563575,Parfaite,LYCEE POLYVALENT,0922653J,92
2022,LYCEE POLYVALENT,PUBLIC,600,48.7773364785789,2.263630388036749,Parfaite,LYCEE ENSEIGNT GENERAL ET TECHNOLOGIQUE,0922249V,092
2022,LPO LYCEE DES METIERS,PUBLIC,1256,48.89748204232911,2.2785229380513607,Parfaite,LYCEE POLYVALENT,0921230M,092
2022,LYCEE GENERAL ET TECHNOLOGIQUE,PUBLIC,764,48.80196022938469,2.2402853529034514,Parfaite,LYCEE ENSEIGNT GENERAL ET TECHNOLOGIQUE,0920798T,092
2022,LYCEE GEN.ET TECHNOL.PRIVE,PRIVE,203,48.81878618133709,2.226673914167511,Parfaite,LYCEE ENSEIGNT GENERAL ET TECHNOLOGIQUE,0920916W,092
2022,LYCEE GEN.ET TECHNOL.PRIVE,PRIVE,629,48.81573219028292,2.2403380193669244,Parfaite,LYCEE ENSEIGNT GENERAL ET TECHNOLOGIQUE,0920917X,092
2022,LYCEE GEN.ET TECHNOL.PRIVE,PRIVE,234,48.8187827836916,2.3185160238156888,Parfaite,LYCEE ENSEIGNT GENERAL ET TECHNOLOGIQUE,0920918Y,092
2022,LYCEE GENERAL ET TECHNOLOGIQUE,PUBLIC,963,48.81052663525963,2.3229896222976945,Parfaite,LYCEE ENSEIGNT GENERAL ET TECHNOLOGIQUE,0921399W,092
2022,LYCEE POLYVALENT,PUBLIC,1413,48.89097484069988,2.2075839125947363,Parfaite,LYCEE POLYVALENT,0920141D,092
2022,COLLEGE,PUBLIC,42,48.894126740321205,2.220697915069892,Parfaite,COLLEGE,0922579D,92
2022,LYCEE GENERAL,PUBLIC,709,48.88595460363033,2.274384237955365,Parfaite,LYCEE D ENSEIGNEMENT GENERAL,0920142E,92
2022,LYCEE D'ENSEIGNEMENT GENERAL,PUBLIC,460,48.882568301003424,2.255873862955676,Parfaite,LYCEE D ENSEIGNEMENT GENERAL,0920143F,092
2022,LYCEE GEN.ET TECHNOL.PRIVE,PRIVE,279,48.88468159851701,2.281168543435465,Parfaite,LYCEE ENSEIGNT GENERAL ET TECHNOLOGIQUE,0920875B,092
2022,LYCEE GEN.ET TECHNOL.PRIVE,PRIVE,617,48.88195175052507,2.2805094221726585,Parfaite,LYCEE ENSEIGNT GENERAL ET TECHNOLOGIQUE,0920919Z,92
2022,LYCEE GEN.ET TECHNOL.PRIVE,PRIVE,716,48.887666622487735,2.265336402087447,Parfaite,LYCEE ENSEIGNT GENERAL ET TECHNOLOGIQUE,0920921B,092
2022,LYCEE POLYVALENT PRIVE,PRIVE,249,48.88402114132471,2.270111556387921,Parfaite,LYCEE POLYVALENT,0920985W,092
2022,LYCEE GENERAL ET TECHNOLOGIQUE,PUBLIC,773,48.8781270152994,2.2347074545536483,Parfaite,LYCEE ENSEIGNT GENERAL ET TECHNOLOGIQUE,0920144G,092
2022,LYCEE GENERAL ET TECHNOLOGIQUE,PUBLIC,1768,48.86745736264645,2.1801465552459094,Parfaite,LYCEE ENSEIGNT GENERAL ET TECHNOLOGIQUE,0920799U,092
2022,LYCEE GEN. ET TECHNOL. PRIVE,PRIVE,1092,48.85878124948275,2.183047278908462,Parfaite,LYCEE ENSEIGNT GENERAL ET TECHNOLOGIQUE,0920928J,92
2022,LYCEE GEN.ET TECHNOL.PRIVE,PRIVE,409,48.86026641261368,2.1719696125426657,Parfaite,LYCEE ENSEIGNT GENERAL ET TECHNOLOGIQUE,0921365J,92
2022,LPO LYCEE DES METIERS,PUBLIC,390,48.87112739613935,2.1941475277095868,Parfaite,LYCEE POLYVALENT,0922398G,092
2022,LYCEE GENERAL ET TECHNOLOGIQUE,PUBLIC,1446,48.84866469435376,2.214133444595376,Parfaite,LYCEE ENSEIGNT GENERAL ET TECHNOLOGIQUE,0920801W,92
2022,LPO LYCEE DES METIERS,PUBLIC,63,48.84140273426824,2.1990204594967584,Parfaite,LYCEE POLYVALENT,0922276Z,092
2022,LYCEE GENERAL ET TECHNOLOGIQUE,PUBLIC,1068,48.77746187786867,2.306685322621193,Parfaite,LYCEE ENSEIGNT GENERAL ET TECHNOLOGIQUE,0920145H,092
2022,LYCEE GENERAL,PUBLIC,1057,48.77758742149511,2.288115866239364,Parfaite,LYCEE D ENSEIGNEMENT GENERAL,0920146J,92
2022,LYCEE GENERAL ET TECHNOLOGIQUE,PUBLIC,1426,48.8252772358242,2.2114089177302576,Parfaite,LYCEE ENSEIGNT GENERAL ET TECHNOLOGIQUE,0920802X,092
2022,LYCEE GENERAL ET TECHNOLOGIQUE,PUBLIC,974,48.87743160482891,2.22266982663959,Parfaite,LYCEE ENSEIGNT GENERAL ET TECHNOLOGIQUE,0920147K,92
2022,LYCEE GENERAL ET TECHNOLOGIQUE,PUBLIC,1232,48.82495893858087,2.287063145552871,Parfaite,LYCEE ENSEIGNT GENERAL ET TECHNOLOGIQUE,0920149M,092
2022,LYCEE GEN. ET TECHNOL. PRIVE,PRIVE,171,48.8387440259539,2.151771917810066,Parfaite,LYCEE ENSEIGNT GENERAL ET TECHNOLOGIQUE,0920937U,092
2022,ETAB.REGIONAL ENSEIGNT ADAPTE,PUBLIC,90,48.84676048024997,2.158300981127361,Parfaite,ETAB REGIONAL/LYCEE ENSEIGNEMENT ADAPTE,0921935D,092
2022,LYCEE GENERAL ET TECHNOLOGIQUE,PUBLIC,628,48.94096986852866,2.326914950429712,Parfaite,LYCEE ENSEIGNT GENERAL ET TECHNOLOGIQUE,0921594H,092
2022,LYCEE GENERAL ET TECHNOLOGIQUE,PUBLIC,885,48.952685851353145,2.234743584381752,Parfaite,LYCEE ENSEIGNT GENERAL ET TECHNOLOGIQUE,0950640E,095
2022,LYCEE POLYVALENT,PUBLIC,660,48.93993923166503,2.226184703043667,Parfaite,LYCEE POLYVALENT,0950641F,095
2022,LPO LYCEE DES METIERS,PUBLIC,1015,48.9505357569,2.250704093570664,Parfaite,LYCEE POLYVALENT,0950666H,095
2022,LPO LYCEE DES METIERS,PUBLIC,414,48.9515948936067,2.226456400265103,Correcte,LYCEE POLYVALENT,0951811C,095
2022,ECOLE GEN.ET TECHNOL.PRIVEE,PRIVE,313,48.9599737279179,2.2382908244205693,Parfaite,LYCEE ENSEIGNT GENERAL ET TECHNOLOGIQUE,0952208J,95
2022,LYCEE POLYVALENT,PUBLIC,825,49.14640109738154,2.2948582444058694,Parfaite,LYCEE POLYVALENT,0951748J,095
2022,LYCEE POLYVALENT,PUBLIC,489,48.92160791319522,2.215410435206164,Parfaite,LYCEE POLYVALENT,0952173W,095
2022,LYCEE GENERAL ET TECHNOLOGIQUE,PUBLIC,933,49.03466919679982,2.0847198446121924,Parfaite,LYCEE ENSEIGNT GENERAL ET TECHNOLOGIQUE,0951399E,095
2022,LYCEE GENERAL ET TECHNOLOGIQUE,PUBLIC,1068,49.04572760734354,2.030136584739511,Correcte,LYCEE ENSEIGNT GENERAL ET TECHNOLOGIQUE,0951637N,095
2022,LYCEE POLYVALENT,PUBLIC,941,49.05178999805924,2.00982989916538,Parfaite,LYCEE POLYVALENT,0951756T,095
2022,LYCEE GENERAL ET TECHNOLOGIQUE,PUBLIC,253,48.96022889275896,2.187298454500341,Correcte,LYCEE ENSEIGNT GENERAL ET TECHNOLOGIQUE,0952284S,095
2022,LYCEE GENERAL ET TECHNOLOGIQUE,PUBLIC,1314,48.97196194133158,2.3361996742750746,Parfaite,LYCEE ENSEIGNT GENERAL ET TECHNOLOGIQUE,0951922Y,095
2022,LYCEE POLYVALENT,PUBLIC,1284,49.027078954616286,2.339672512087988,Correcte,LYCEE POLYVALENT,0951788C,095
2022,LYCEE POLYVALENT,PUBLIC,918,48.99562992325984,2.2875516643717564,Parfaite,LYCEE POLYVALENT,0951974E,095
2022,LYCEE GEN.ET TECHNOL.PRIVE,PRIVE,621,48.9674146057145,2.3119853896147435,Parfaite,LYCEE ENSEIGNT GENERAL ET TECHNOLOGIQUE,0950753C,095
2022,LPO LYCEE DES METIERS,PUBLIC,1450,48.97199644141401,2.2957339788768523,Parfaite,LYCEE POLYVALENT,0952196W,095
2022,LYCEE GENERAL ET TECHNOLOGIQUE,PUBLIC,1409,48.98264506737431,2.2522823420103286,Correcte,LYCEE ENSEIGNT GENERAL ET TECHNOLOGIQUE,0950645K,095
2022,LPO LYCEE DES METIERS,PUBLIC,604,49.10154103411719,2.5050055873114405,Parfaite,LYCEE POLYVALENT,0951727L,095
2022,LYCEE POLYVALENT PRIVE,PRIVE,192,48.98831398316143,2.230244049583227,Parfaite,LYCEE POLYVALENT,0950812S,095
2022,LYCEE POLYVALENT,PUBLIC,1204,48.99108067569529,2.2147919198224715,Correcte,LYCEE POLYVALENT,0951722F,095
2022,LYCEE GENERAL ET TECHNOLOGIQUE,PUBLIC,1091,48.96682862588183,2.409565936765306,Parfaite,LYCEE ENSEIGNT GENERAL ET TECHNOLOGIQUE,0951766D,095
2022,LPO LYCEE DES METIERS,PUBLIC,5,48.9693127017358,2.3951959916435817,Parfaite,LYCEE POLYVALENT,0951787B,095
2022,LYCEE GENERAL ET TECHNOLOGIQUE,PUBLIC,1529,48.98474890088596,2.430034199605428,Parfaite,LYCEE ENSEIGNT GENERAL ET TECHNOLOGIQUE,0950646L,095
2022,LPO LYCEE DES METIERS,PUBLIC,1136,49.03008843579929,2.4528491810601567,Parfaite,LYCEE POLYVALENT,0950667J,095
2022,LYCEE GENERAL ET TECHNOLOGIQUE,PUBLIC,1251,48.99997501055952,2.146164327176315,Parfaite,LYCEE ENSEIGNT GENERAL ET TECHNOLOGIQUE,0951723G,095
2022,LYCEE POLYVALENT,PUBLIC,479,49.00975930176151,2.0263271559548857,Parfaite,LYCEE POLYVALENT,0951824S,095
2022,LYCEE GENERAL ET TECHNOLOGIQUE,PUBLIC,1187,49.11642986132581,2.2244649791007705,Parfaite,LYCEE ENSEIGNT GENERAL ET TECHNOLOGIQUE,0951147F,095
2022,LYCEE GEN.ET TECHNOL.PRIVE,PRIVE,213,49.043675463365545,2.5082096202110216,Parfaite,LYCEE ENSEIGNT GENERAL ET TECHNOLOGIQUE,0952158E,095
2022,LYCEE GENERAL ET TECHNOLOGIQUE,PUBLIC,820,49.10812363119746,2.424980068367017,Parfaite,LYCEE ENSEIGNT GENERAL ET TECHNOLOGIQUE,0950647M,095
2022,LYCEE GEN. ET TECHNOL. PRIVE,PRIVE,784,49.00227338913295,2.2819497690204846,Parfaite,LYCEE ENSEIGNT GENERAL ET TECHNOLOGIQUE,0950759J,095
2022,LYCEE GENERAL ET TECHNOLOGIQUE,PUBLIC,990,48.99019475964912,2.3176988452567544,Parfaite,LYCEE ENSEIGNT GENERAL ET TECHNOLOGIQUE,0950648N,095
2022,LYCEE POLYVALENT,PUBLIC,447,49.06969040308094,2.068838258222128,Parfaite,LYCEE POLYVALENT,0951937P,095
